(449.3870,256.5669)
(-562.7338,924.3649)
(-301.6809,-460.5962)
(-618.5947,320.2059)
(662.0555,-405.9307)
(-919.0141,486.6174)
(-198.6090,-531.9113)
(352.0169,-6.9826)
(522.5623,-432.4431)
(-475.1767,126.8342)
(555.6341,-58.8775)
(-655.4721,-9.5924)
(-57.9774,-454.5027)
(-345.9024,945.3333)
(-718.0379,-918.0472)
(61.3520,-163.9286)
(287.9801,258.7470)
(145.3406,-939.9587)
(-580.0604,-760.9432)
(104.2423,-914.8467)
(955.5068,-710.7292)
(645.2906,909.3254)
(-234.0482,-877.6555)
(-27.7857,885.7481)
(-807.4881,-201.8845)
(68.3459,-44.8967)
(58.4445,275.1278)
(620.0787,355.5231)
(411.7046,394.4619)
(-88.6188,86.0727)
(-622.7382,436.7383)
(-277.6718,-562.4206)
(-638.6296,-997.6579)
(-393.9024,-376.4623)
(-612.0208,634.1848)
(556.2767,-332.7844)
(813.7853,974.9493)
(377.1364,-296.7762)
(-238.8128,938.4214)
(456.1392,-258.7901)
(477.6966,537.1659)
(388.2288,-737.3475)
(-822.6370,968.5388)
(465.7572,549.8521)
(586.6859,-668.2221)
(834.4584,-786.3968)
(549.8839,-4.5476)
(461.5739,315.9454)
(649.9561,149.1749)
(-691.7512,-768.9908)
(353.4310,934.3032)
(-6.2427,-427.7074)
(851.5602,948.1646)
(256.5702,-56.6625)
(-356.1062,53.1072)
(-505.6625,-494.5613)
(-588.9410,913.3969)
(-127.5441,-114.8154)
(-258.8747,-1.7838)
(-583.1186,7.2531)
(-760.1202,960.8894)
(-542.6685,-557.6246)
(765.6615,608.6506)
(-678.7700,-879.2298)
(596.8042,-930.7884)
(-844.6141,934.7770)
(-945.2072,247.2515)
(962.8927,-184.3501)
(-811.2443,263.8341)
(451.3810,-479.7314)
(725.0786,-170.4635)
(-739.2075,906.5397)
(883.0110,326.1628)
(-754.5128,24.2206)
(-621.6684,-440.0290)
(483.3766,246.7401)
(822.1486,736.0625)
(623.0764,73.1803)
(-830.1228,-856.5254)
(908.6481,974.4656)
(633.6024,-875.6109)
(996.7523,244.4392)
(774.2824,990.4164)
(-425.6957,-846.8301)
(-612.3553,-619.7630)
(-578.8959,-684.9751)
(731.8810,-41.3754)
(-56.6420,-731.7291)
(-543.6074,-928.1899)
(-166.7511,414.1021)
(358.1630,781.9362)
(632.7494,721.0396)
(835.5002,225.4669)
(735.9096,-394.1953)
(-569.4521,356.4438)
(592.9346,-375.6300)
(-615.3630,-788.3770)
(-974.1810,-670.3826)
(-771.6173,-650.5725)
(-276.1806,-391.3249)
(-156.4831,-616.0528)
(217.3897,289.6614)
(-327.7202,-62.9429)
(-403.1388,896.2896)
(741.6622,822.0940)
(842.1433,973.3397)
(-737.6460,-800.0837)
(-919.4161,-493.8954)
(-4.7681,315.0348)
(-865.2110,432.1063)
(536.0220,31.3527)
(-294.4241,-260.6375)
(-485.8444,328.1983)
(843.9607,334.1503)
(108.5142,924.8531)
(-933.4022,-331.3242)
(877.3839,-773.9224)
(-606.8317,890.6712)
(134.8111,748.7467)
(-810.2415,105.3091)
(498.2369,-919.4747)
(362.2284,-502.5720)
(436.8009,-509.1289)
(-906.1700,-299.7235)
(-490.6668,949.5509)
(730.8250,-149.0024)
(620.1150,682.5847)
(-91.0540,540.9883)
(-979.5708,527.8379)
(393.4229,-435.2805)
(-186.8179,390.5942)
(-171.3803,515.2236)
(204.9888,-833.6443)
(-83.1390,716.3722)
(-907.0244,997.8589)
(-680.1349,262.0664)
(-366.3536,-69.1087)
(-735.1472,840.4215)
(-266.5594,147.5909)
(734.2577,43.4815)
(-225.2668,-67.7882)
(-732.2373,-816.0557)
(-392.2441,651.4208)
(-224.7574,783.6799)
(-386.6373,-531.2682)
(433.5310,457.1094)
(-246.2392,944.4738)
(545.8474,145.8481)
(-314.2379,-653.1901)
(-145.6931,-134.4406)
(-148.5783,-105.7049)
(781.6431,992.8820)
(-213.7774,658.9138)
(-946.5713,654.9883)
(-463.8859,908.7784)
(331.7235,913.6803)
(-79.5420,997.2168)
(685.8407,-11.2623)
(-777.8127,-492.8346)
(-943.3781,-313.8902)
(72.5673,-471.8284)
(650.3314,-839.5298)
(-597.5330,-977.5693)
(-80.0768,152.5150)
(-282.7113,-703.6188)
(455.8893,572.8042)
(75.7057,-615.6218)
(-882.9024,-109.6619)
(-327.7205,-541.2173)
(691.9452,-657.1856)
(-881.3901,831.5265)
(-831.2154,-250.2372)
(31.4115,340.1199)
(47.7063,961.6183)
(367.6198,-732.0603)
(629.6883,-487.3035)
(-532.5179,-932.5458)
(603.2959,704.7429)
(4.1229,-676.4596)
(113.3544,-654.3327)
(136.4094,260.3191)
(-383.2259,528.3938)
(981.3974,-158.8618)
(560.2845,762.0968)
(-768.8795,252.4410)
(-803.2887,-771.9808)
(271.6816,-778.3473)
(-650.6743,-174.5165)
(418.2281,-438.7423)
(932.9848,-684.1116)
(-157.1684,-345.1003)
(644.8012,799.1834)
(-40.2903,412.2774)
(-236.2861,248.1672)
(-768.0978,-761.7465)
(-123.7853,538.6474)
(557.2654,301.4107)
(-502.3359,913.4132)
(-278.2705,-307.0684)
(-932.7635,880.3732)
