(263.7146,201.4729)
(668.2910,-705.0530)
(-97.4833,567.1437)
(-879.0910,-408.0567)
(-470.5764,-423.5703)
(-374.3915,-551.7214)
(-199.7979,-368.2472)
(-961.4225,-697.5663)
(393.1189,-68.8512)
(-60.8925,267.9393)
(-364.4166,975.0430)
(-526.2863,-279.4750)
(364.5326,-751.5647)
(224.2264,-93.9914)
(293.0652,-254.4650)
(-343.4094,-382.6924)
(-48.4354,-201.0045)
(-376.7064,924.4275)
(831.5143,-732.8871)
(-472.9824,-488.2664)
(-769.5699,274.7556)
(223.3098,-736.5701)
(619.3012,56.6544)
(941.2492,217.8716)
(927.4724,732.6361)
(467.1311,639.5129)
(-372.6024,-302.8664)
(613.4518,161.4191)
(477.4136,-979.1981)
(-220.5215,-808.0021)
(-295.0950,25.6997)
(751.5296,411.1586)
(521.1510,200.6345)
(-139.8181,-732.0376)
(471.1484,190.1603)
(-563.7999,194.7813)
(716.1192,-844.8332)
(241.2488,513.0035)
(-943.8498,-982.2272)
(-497.4566,521.4187)
(-210.3406,715.9606)
(-193.4173,86.6032)
(216.9112,-802.0345)
(473.7408,-921.2479)
(-513.1564,244.6702)
(367.5855,775.8472)
(-230.0837,636.2364)
(-417.1501,-183.8119)
(339.7865,-84.7532)
(849.1502,-891.0531)
(198.1920,892.9490)
(-385.1172,-680.9671)
(-391.0882,-273.8597)
(449.2414,-267.0351)
(516.5773,33.0570)
(674.8333,369.0768)
(-695.8829,683.0847)
(-681.0312,565.4981)
(-759.8459,455.0311)
(-566.0043,-360.4643)
(-690.4567,386.0630)
(761.1978,-357.7704)
(-759.2936,-114.8116)
(-406.4111,-225.0619)
(893.5583,956.0998)
(-900.1115,-724.8107)
(-978.4388,828.5760)
(112.4280,-871.7192)
(192.1569,43.4469)
(151.5172,-409.6189)
(522.9061,-165.3170)
(-371.6873,-327.1104)
(-449.3378,329.5818)
(-864.1779,-123.8299)
(-266.6565,151.7883)
(454.5315,673.4098)
(-506.3104,-800.4827)
(650.8414,-19.5003)
(576.3190,656.7755)
(-22.0725,-230.1610)
(-333.3601,848.6110)
(953.4892,447.4928)
(58.1011,133.8782)
(-127.4554,475.9921)
(983.1029,610.3644)
(851.4946,415.1751)
(113.0940,540.5017)
(595.6550,-531.0981)
(667.0406,-714.0359)
(-729.8021,-650.0906)
(674.5880,49.7277)
(-3.5222,829.9763)
(-3.6934,-375.2829)
(-456.2650,890.0064)
(740.9386,-424.6282)
(118.1553,908.1262)
(-449.2096,-421.4527)
(853.5619,345.6044)
(-839.0062,-863.7327)
(-74.3140,-222.9372)
(-275.9816,-113.9084)
(-649.8678,-976.9257)
(-970.8386,684.0434)
(136.8653,799.8070)
(-175.4806,714.2354)
(916.0180,-67.0434)
(-219.5187,-796.2492)
(-736.9701,228.8267)
(976.5410,305.9921)
(917.4531,275.8790)
(150.9951,-428.5406)
(-791.2994,398.0338)
(711.0978,-448.6395)
(938.6717,-233.3852)
(165.5131,638.8141)
(802.6838,-842.6705)
(-8.4865,-774.8638)
(447.3098,904.9519)
(-484.2674,-132.3045)
(-990.4862,-58.1027)
(-526.7814,564.6712)
(-519.1843,-141.4586)
(533.6256,958.6948)
(-653.7939,-148.6985)
(321.6921,622.4174)
(214.0859,-800.1758)
(810.9223,-997.6380)
(318.3099,-601.9318)
(278.7237,351.8074)
(575.5957,783.8271)
(-258.5005,-806.0777)
(607.6741,-733.3558)
(371.4403,456.8972)
(382.0925,-523.1418)
(-876.3504,-417.2696)
(-687.9318,12.5771)
(-40.9973,288.5766)
(-794.6137,33.7576)
(943.6812,510.3438)
(424.0855,342.9979)
(-173.7871,-60.6685)
(-243.3565,281.7455)
(173.9262,-632.1270)
(373.9332,-381.0551)
(-947.6256,69.8602)
(603.0607,9.1700)
(47.5687,-216.3339)
(-452.9890,38.5089)
(443.4230,-994.9662)
(-74.7173,-839.1837)
(702.3788,663.5704)
(-559.4635,-779.0704)
(-156.4667,803.4888)
(784.8436,36.5756)
(-267.0084,217.2718)
(834.6779,994.1591)
(528.2212,778.1907)
(42.1777,-717.3898)
(684.8620,905.1325)
(679.5149,556.8746)
(700.0460,-760.0062)
(-289.9416,8.6760)
(-924.0374,525.8044)
(373.2253,540.2159)
(-30.2273,918.2465)
(761.7814,488.7642)
(-565.0347,858.1697)
(-383.1747,-782.8656)
(-139.3303,685.7382)
(275.9198,-308.4296)
(86.5328,-796.0620)
(692.2462,-241.9845)
(529.9709,295.4262)
(2.7337,544.6858)
(611.0919,737.1770)
(-117.2087,519.0517)
(-538.2444,-439.5476)
(-248.9832,-538.5104)
(210.2676,671.6789)
(265.3776,-386.4872)
(917.4436,873.9507)
(304.6162,-900.0062)
(142.6383,750.9817)
(122.3254,-842.7707)
(-336.0562,-127.1807)
(839.2536,-330.4903)
(752.2124,41.8130)
(-860.4723,-941.5682)
(762.3549,-618.2673)
(-233.0367,497.5410)
(-56.1851,-798.9755)
(744.0880,-568.4548)
(582.5559,851.7974)
(306.6802,591.1712)
(217.4440,-798.3971)
(-900.1527,-464.1913)
(-115.6760,930.3949)
(-781.9539,-422.9353)
(-151.9665,297.6679)
(-115.9278,291.0092)
