(-342.7223,421.4880)
(500.5111,345.3771)
(-73.0435,-395.6897)
(-859.9895,-845.4725)
(-315.8180,-828.1179)
(516.5241,-491.1530)
(-478.3961,-840.5155)
(-660.5811,-284.1519)
(-546.9927,-332.8898)
(-473.4068,-726.3947)
(-469.9624,-20.9710)
(538.0792,395.3263)
(547.4185,-649.2505)
(-554.2417,-449.1389)
(17.0387,-708.9616)
(221.2488,184.5034)
(85.4517,164.8639)
(-49.3807,786.5515)
(-763.3764,353.0769)
(-146.0896,923.5433)
(-797.6545,807.1222)
(-224.7057,-845.7158)
(451.5425,364.1179)
(405.2321,520.3183)
(235.5864,486.0758)
(-377.8368,994.6667)
(881.9496,-918.9992)
(818.8689,-369.3879)
(-659.3921,-713.6761)
(392.9461,944.4801)
(-91.6702,531.9326)
(-560.8163,606.6184)
(395.4159,-916.8325)
(396.7971,715.2811)
(973.7401,217.2297)
(470.4717,-95.3873)
(56.5521,-249.2305)
(326.2055,5.6911)
(-871.5368,-304.7526)
(488.2124,-910.5779)
(784.5330,-574.2730)
(-66.0791,195.4585)
(-106.4694,-587.0838)
(239.0206,643.6221)
(-929.0941,-816.0332)
(-934.5734,247.9204)
(-906.6366,52.4404)
(-561.5835,-319.1982)
(-962.0671,-992.0891)
(-98.4507,-354.1012)
(955.2260,-428.6322)
(511.1121,497.3913)
(614.3223,791.0838)
(-175.1084,564.2107)
(675.6773,98.7266)
(-137.7308,774.9750)
(695.3039,836.5665)
(2.7556,46.0630)
(433.0198,184.3371)
(380.8428,-561.5326)
(-107.3230,266.2397)
(76.6573,962.9673)
(-145.4524,-241.7150)
(-665.1559,774.3048)
(-235.0731,-586.4892)
(617.4063,222.1708)
(536.3663,665.3239)
(-374.6070,-244.9552)
(-715.0447,393.2066)
(209.7394,-525.9413)
(-857.7644,-321.6357)
(-120.0294,912.2349)
(158.7408,873.1423)
(653.6404,891.5007)
(625.9245,-799.7529)
(644.7114,147.7995)
(697.8287,552.9777)
(-290.3392,952.3114)
(412.3437,-72.9784)
(-431.2708,8.2606)
(-32.7996,-772.9090)
(-959.5773,136.5971)
(80.3021,-742.9681)
(111.9486,54.0459)
(-696.3741,-913.0579)
(257.7535,500.8507)
(-301.8100,963.5066)
(224.5681,388.3224)
(-944.3099,773.8711)
(-336.7321,240.4442)
(-405.3186,-848.1742)
(-346.5060,-372.2815)
(93.0418,811.1632)
(-850.1873,438.9097)
(241.8760,-475.1605)
(46.3055,589.7863)
(-670.8897,-722.8652)
(707.0101,896.7786)
(78.2791,846.0578)
(-625.2372,248.9704)
(-837.5830,-909.0574)
(-346.6480,843.8424)
(-696.9003,-206.9818)
(-726.4460,-526.7566)
(-912.0298,513.6658)
(-782.5161,355.3070)
(714.8238,533.4590)
(278.5372,-955.0419)
(-558.2468,-696.4638)
(-907.3318,-90.8791)
(-47.5419,299.6677)
(-886.9797,872.7032)
(533.7382,-721.6902)
(217.3123,-902.3654)
(731.8733,206.5833)
(881.7355,-952.7194)
(417.3197,856.2103)
(287.6271,191.1561)
(750.8708,-729.4787)
(-962.0773,-518.8986)
(-796.9664,-968.5184)
(-548.3961,493.0825)
(-424.6165,227.9984)
(21.3917,831.8300)
(709.9009,376.4663)
(450.8267,985.1485)
(93.9304,800.4757)
(-520.0569,-585.0507)
(-131.4850,-191.2396)
(-922.4732,-848.6771)
(214.2968,-996.5027)
(374.5873,714.6947)
(-721.0505,838.3172)
(706.6762,926.2145)
(557.7391,531.5959)
(543.2958,-506.4827)
(291.5738,275.2470)
(992.8017,-365.3155)
(-397.0311,-400.0553)
(-311.5168,-166.9548)
(225.8067,100.7660)
(-351.8385,155.0285)
(-44.4400,939.3387)
(976.5026,-626.4827)
(-931.4697,316.0236)
(965.8412,-953.6639)
(-654.0652,-904.6931)
(355.8062,-442.2568)
(-550.2393,172.5159)
(181.9962,647.7725)
(967.7235,707.9467)
(365.4787,998.9472)
(150.6683,274.3371)
(167.9589,598.3195)
(942.1258,927.4429)
(619.1708,-448.3933)
(-432.8659,214.9815)
(369.8091,695.9065)
(320.6392,-473.0369)
(-881.7200,-345.6292)
(-187.8995,-247.4977)
(541.3824,473.3759)
(-463.1200,-685.3039)
(582.9019,-106.0318)
(430.0829,-540.8893)
(262.1874,-536.7470)
(-19.8866,591.8417)
(266.8542,922.2698)
(-444.9483,180.2087)
(-840.6989,-139.8673)
(899.9836,791.1772)
(-873.9937,519.0179)
(-533.4962,-295.2814)
(94.2295,-513.3841)
(-562.8118,-574.9359)
(-176.3104,772.2697)
(-32.3769,735.2035)
(-847.6350,544.1953)
(-629.1420,-536.4435)
(-325.6693,963.5691)
(-850.9684,-144.1388)
(-898.5196,214.1812)
(99.1849,-166.6362)
(-917.2547,571.0698)
(-803.7995,988.1220)
(462.8667,487.7949)
(474.1198,539.9234)
(-29.2578,-103.1892)
(-903.1619,369.7622)
(189.1061,536.3696)
(493.9165,-591.1306)
(-459.8084,-238.9305)
(-659.2177,-853.4111)
(726.4118,707.5389)
(-464.1198,-415.3768)
(298.6231,541.2466)
(-452.5449,-656.0127)
(-963.9059,-300.5231)
(900.7271,194.9584)
(201.0820,-487.7617)
