(-90.9759,-13.8568)
(595.6253,140.1022)
(-675.1796,315.6459)
(-541.7892,-864.2307)
(-205.0216,-142.9524)
(548.3592,567.1635)
(172.7873,306.9159)
(929.7596,749.6378)
(123.4919,603.6170)
(-884.9047,-202.4004)
(865.8242,-153.9984)
(-519.6969,929.6012)
(928.1587,961.5042)
(-145.0512,-273.9447)
(77.3334,63.9902)
(298.2410,972.5873)
(-505.8187,-855.9677)
(-477.8056,-826.8040)
(-97.8838,627.9435)
(-692.6690,257.4388)
(229.4938,-919.3628)
(440.4060,3.9951)
(-903.6560,-558.1846)
(630.3071,-772.5496)
(-976.8991,-985.8980)
(936.7273,-353.1123)
(-939.6986,46.9770)
(-579.8281,616.0772)
(-62.1618,816.9326)
(213.1283,979.0214)
(-839.2436,256.6677)
(-363.3135,-69.9338)
(-468.8581,358.7927)
(497.0569,-343.2340)
(342.4009,-204.9913)
(-274.0126,-354.6239)
(-235.7784,-43.0264)
(-143.1936,-121.1579)
(-179.2191,359.1281)
(-620.9346,-51.1456)
(-189.7249,-986.9887)
(-249.7050,345.0756)
(-656.9002,-65.8923)
(692.4783,452.5852)
(910.5193,-537.2769)
(-544.2325,176.1353)
(950.8284,-604.1160)
(-968.0475,312.9310)
(265.0235,824.6986)
(-834.5887,-476.5805)
(983.7564,-623.5655)
(-22.6315,59.9903)
(-847.2909,136.0109)
(935.2987,136.3027)
(671.3415,-635.1837)
(-456.8798,-607.4837)
(-313.4573,869.1938)
(-125.0113,-617.6807)
(990.3565,-224.3572)
(-917.7290,708.1701)
(-625.4356,748.7743)
(91.7557,134.8741)
(100.6308,-185.1025)
(-713.7246,57.8975)
(-26.7279,-620.6497)
(614.7852,-742.6678)
(-808.5826,-511.0135)
(122.4403,95.4519)
(-155.7750,-125.6975)
(529.0798,-661.4021)
(-563.6336,480.0069)
(-147.5516,-223.0031)
(-17.7979,585.5626)
(75.6079,697.0177)
(-335.8605,-275.2196)
(770.8005,39.7566)
(922.4503,433.3752)
(21.4254,-878.6963)
(242.5260,-178.0555)
(-813.2564,31.3816)
(-15.3237,909.6030)
(646.6860,800.3547)
(459.9953,-648.1095)
(26.3759,643.6873)
(448.1784,-450.8691)
(-922.3845,-255.1151)
(-809.5139,791.2873)
(124.4999,-594.0781)
(914.1880,-262.5129)
(806.2393,-653.6701)
(-854.9831,764.5965)
(178.7716,359.8124)
(355.0096,-819.7579)
(129.0179,393.2755)
(-458.3043,109.5775)
(746.4085,115.6303)
(-567.3314,910.7690)
(-345.9209,470.5483)
(-149.6058,-514.3064)
(-921.4406,-753.1205)
(335.4316,488.6667)
(-145.5106,-724.5776)
(361.1316,-27.4545)
(-862.4308,-365.0703)
(453.1904,691.6037)
(-515.6312,-477.5916)
(-317.9897,-9.0753)
(74.3839,497.4310)
(672.0668,437.1793)
(-645.2129,-514.9102)
(-770.4527,518.7566)
(-803.8738,-177.7315)
(-297.1768,-616.0044)
(-67.0493,999.1275)
(174.2215,-852.1517)
(317.8968,-449.6726)
(-472.6196,350.7229)
(239.1734,-615.6180)
(-27.0959,-293.2488)
(712.5140,-560.7273)
(-474.2837,255.8267)
(-170.5038,719.2187)
(-365.3777,50.0632)
(879.3865,-401.4421)
(-443.4089,-243.8450)
(-241.0541,131.3558)
(-541.2954,813.9635)
(900.3306,594.3859)
(30.9664,-72.5043)
(870.0291,942.0690)
(-162.2838,-455.8024)
(204.4518,949.0228)
(459.7887,268.5882)
(-406.7007,54.4342)
(984.2982,-629.8502)
(388.9735,667.9598)
(878.7665,-714.6848)
(947.3437,886.2386)
(794.5342,885.0502)
(-284.7225,42.8341)
(-314.9909,121.6507)
(-898.3690,-706.5056)
(-353.6531,97.5796)
(542.3773,-654.6418)
(208.3586,-62.3236)
(-998.7404,749.2519)
(19.2991,361.4190)
(-493.0282,-695.1234)
(-914.2743,-938.0074)
(-701.6789,-595.3260)
(-330.3807,515.3073)
(442.3609,775.8610)
(-724.9349,-401.6273)
(-145.0719,564.6231)
(-68.3203,72.3024)
(-666.1868,-840.5918)
(856.6621,504.9206)
(-790.6399,358.3376)
(109.1651,943.1352)
(-684.1284,-427.6165)
(-287.2462,-663.6179)
(965.7222,-358.8448)
(-633.8562,-302.5124)
(9.2924,817.5734)
(-419.0184,-336.6395)
(-578.3679,86.9837)
(-347.1979,-792.3547)
(-429.6891,646.8680)
(-733.5350,-534.5343)
(-161.5661,-532.1878)
(300.3764,571.7782)
(-357.1325,-334.0906)
(651.1467,343.5341)
(494.4111,540.5215)
(-821.6988,19.2226)
(680.2356,990.6803)
(-961.8267,-493.7001)
(51.4264,559.3806)
(879.8787,818.0679)
(-160.7265,972.5447)
(185.3967,919.9784)
(630.2848,-902.2165)
(868.5721,927.9981)
(465.5886,190.2337)
(36.5040,-957.7395)
(774.5808,-888.3223)
(-946.2654,-571.3813)
(877.3314,513.9250)
(-59.9942,-729.7044)
(-53.7495,-347.2320)
(-28.4593,619.2576)
(-44.2223,-666.0000)
(566.9004,376.0327)
(-693.6378,-492.5210)
(-246.3044,329.5872)
(-385.3197,665.8714)
(-299.1577,-565.8189)
(73.2664,-409.4338)
(-392.2343,449.5522)
(188.3552,54.2092)
