(-133.0322,619.4714)
(-177.7970,542.2910)
(3.2468,-700.3494)
(132.2219,-185.2358)
(55.8756,932.5761)
(-383.4825,721.9320)
(-49.9304,-735.6543)
(-144.1320,724.5680)
(286.8085,-649.4879)
(23.4727,-361.6143)
(698.9471,40.6284)
(318.6744,680.2876)
(96.4666,910.5887)
(-614.9596,-556.0507)
(-410.8886,910.5300)
(-14.2530,-729.1220)
(-728.1737,-716.0669)
(-36.8083,-510.6546)
(-809.4397,120.6967)
(27.7818,-634.8176)
(791.9529,997.7759)
(-443.3982,705.9460)
(77.1562,-780.0713)
(853.7565,-332.5759)
(1.7845,-724.9407)
(-639.5515,-206.0579)
(-764.9931,94.5169)
(38.6288,-149.8038)
(734.0131,32.4379)
(541.2947,120.6129)
(545.7708,-17.5520)
(198.1906,-53.9707)
(-950.3146,-778.1823)
(-948.6978,-588.4236)
(-685.2233,-191.4143)
(620.8025,44.3112)
(-22.4520,545.1750)
(293.4104,804.7421)
(436.7558,-110.2420)
(-596.6607,-356.7111)
(213.3691,792.9582)
(194.1267,-71.4858)
(67.1019,-620.0376)
(-465.2374,-244.6155)
(-523.9714,742.4222)
(-994.9823,-821.6649)
(-95.6305,-668.8904)
(274.9546,291.4472)
(198.8854,-741.7682)
(-825.1787,-735.6147)
(529.7951,-895.9895)
(943.9735,-557.1824)
(-855.4399,-953.2915)
(-228.3850,-475.5124)
(508.3034,540.4473)
(913.8000,893.2636)
(90.9896,-964.6504)
(-832.1122,831.3832)
(132.2917,-586.7048)
(477.5111,619.1352)
(734.8385,4.1378)
(436.0264,550.0201)
(-777.3402,494.5091)
(-11.4656,-50.1672)
(-845.2773,-677.5752)
(-360.0575,37.1169)
(-765.5786,-585.6384)
(-406.4698,220.3085)
(661.5206,-693.4353)
(-946.0581,-768.8530)
(968.7546,862.5581)
(931.8448,-136.5843)
(-583.0727,43.7653)
(-393.3282,409.7411)
(532.8504,378.6188)
(631.4337,-214.2133)
(935.7697,41.2048)
(-148.0240,883.9691)
(-446.2254,-587.3962)
(833.5646,590.9246)
(211.3782,-428.6453)
(988.3218,-397.0320)
(71.0603,-886.2145)
(374.9194,-325.7025)
(751.9992,82.2696)
(-869.6717,330.3048)
(685.2565,905.9337)
(16.8030,600.7552)
(484.3528,94.0492)
(132.3890,-801.0282)
(959.4710,-11.6236)
(-954.5056,90.5853)
(-880.2983,364.6043)
(-95.8509,-62.5952)
(-186.8516,932.1395)
(592.4965,543.8497)
(336.1395,-483.3826)
(-636.2931,325.7227)
(-39.8684,491.6103)
(-569.0565,273.0720)
(-213.9617,849.1710)
(-362.8566,911.3609)
(300.7454,472.9873)
(-50.8092,-39.0721)
(-172.9216,-882.6117)
(-249.7058,-920.5265)
(913.5759,-651.6134)
(-694.0152,-591.3206)
(348.1872,814.0949)
(-150.3664,630.3573)
(107.3562,-723.0167)
(653.8345,785.5540)
(-784.3249,-114.5539)
(0.3558,-835.1664)
(-467.4123,644.5900)
(448.5781,321.8199)
(-68.5418,-333.1849)
(533.2193,205.1632)
(231.7178,-558.7160)
(897.8345,-838.9692)
(82.2299,905.5405)
(-366.8590,444.5011)
(126.2001,-115.6929)
(-962.8341,810.3176)
(-146.1843,-562.2196)
(941.9931,828.7475)
(413.3907,-508.4850)
(138.4178,69.2066)
(410.8643,-649.1824)
(-329.9820,-347.9765)
(-186.1566,698.7633)
(175.1633,-235.2603)
(-425.5060,243.9292)
(-291.3153,-809.3261)
(-197.6406,351.5501)
(298.7961,484.4120)
(839.4018,-38.3337)
(-86.6209,247.2779)
(-242.4664,57.3808)
(931.3204,363.6447)
(820.5092,802.5950)
(-285.0250,-355.3576)
(311.0431,185.6777)
(378.9301,-693.1708)
(644.9871,-763.6469)
(238.6368,773.8995)
(162.8456,-728.6525)
(-245.1765,-840.7034)
(549.3890,-708.5943)
(489.4179,-582.5075)
(562.0302,-950.5410)
(655.2456,-553.6517)
(-240.0391,-279.7786)
(-65.6527,-523.8757)
(834.1619,-847.3113)
(-218.4625,-323.4788)
(419.2619,-502.5783)
(-289.4497,-552.6099)
(-727.2044,637.7475)
(-967.1416,-72.5715)
(-3.4172,602.1617)
(735.5515,-946.5272)
(-448.6276,-840.8735)
(345.2351,583.8682)
(626.7596,377.2952)
(-280.5446,-445.7229)
(475.1764,-838.0513)
(-245.1773,-845.8569)
(-804.3618,-501.9047)
(388.3687,-55.8645)
(388.7349,435.9272)
(832.4483,-542.0951)
(460.1362,-791.1761)
(622.0621,-436.6361)
(870.0103,907.4318)
(-41.0022,371.9634)
(675.4439,804.7679)
(-396.5870,795.7152)
(301.3900,-589.9973)
(-358.1044,23.2128)
(408.4095,-896.6840)
(-745.6798,518.7891)
(-843.8896,-695.7232)
(-134.0048,304.4066)
(-247.8444,-81.7986)
(460.1181,18.6482)
(943.8968,-685.3411)
(-671.2345,-861.6357)
(42.3399,538.1723)
(469.0174,779.7349)
(975.4877,518.6653)
(-454.6453,-787.1773)
(471.3441,-230.5973)
(941.7781,601.3646)
(774.5022,403.6259)
(-449.4926,910.7879)
(-523.9777,555.7912)
(-755.7851,-514.5625)
(-364.7067,-928.5320)
(-129.3358,-317.0398)
