(419.5345,-795.3806)
(764.7776,294.2716)
(680.9106,-803.8710)
(842.1547,225.8451)
(-721.2164,549.4096)
(501.3681,-326.0307)
(281.8111,107.8870)
(-183.4911,940.5265)
(-507.3150,-624.2783)
(303.5467,-182.8649)
(386.3454,949.8978)
(-120.3757,-146.0824)
(-382.2212,-196.2025)
(943.7125,649.2181)
(522.0338,709.6426)
(-211.3802,-220.8043)
(329.3054,-251.8584)
(541.1863,-742.0405)
(374.8893,-12.7557)
(170.0625,501.7730)
(-415.1617,-100.5259)
(598.6316,348.2175)
(683.9169,-218.4309)
(-932.3297,608.9500)
(985.4475,-198.4755)
(-441.1650,876.0651)
(-290.2841,558.9267)
(417.7403,146.6461)
(-763.1513,-799.4222)
(-669.7497,-677.5099)
(-415.2960,-677.7516)
(759.3275,-500.8258)
(921.1922,-773.9761)
(-276.7808,439.6333)
(-773.4776,596.0412)
(-907.1459,-723.2058)
(-564.0743,-479.0874)
(-899.1081,597.4964)
(-271.1282,-438.6706)
(-862.4393,794.2047)
(818.8696,-42.1500)
(206.6134,194.6531)
(480.8593,-488.4652)
(-830.9805,-797.3797)
(93.1476,296.8402)
(-469.6033,-633.6292)
(-558.8098,-764.1409)
(597.8307,578.7169)
(648.3004,471.3965)
(-343.5459,-637.7679)
(-33.7082,95.2558)
(760.4132,-249.8850)
(-38.1167,360.1499)
(307.8435,107.8331)
(-971.3298,728.8463)
(-893.0248,-589.1757)
(558.3254,-222.1528)
(-330.0517,-293.4227)
(774.7274,599.8873)
(-765.5883,751.7349)
(-650.1759,-475.2389)
(76.7795,-16.1892)
(-677.5086,-954.6087)
(-816.5748,519.0333)
(397.4148,-410.8906)
(986.1568,249.9056)
(230.3028,422.6613)
(706.9623,624.9809)
(-318.5942,-440.5673)
(-319.7552,647.2134)
(-384.0197,202.5667)
(328.3269,-267.6177)
(-177.6984,701.7578)
(-823.9413,-627.2647)
(-621.7478,239.3595)
(-590.4272,899.1466)
(983.5912,653.6159)
(438.2667,-74.8291)
(254.2367,904.5043)
(501.7174,-866.8749)
(841.2407,-422.1668)
(-641.6808,-713.9002)
(-127.3340,753.8355)
(-767.4123,300.4359)
(60.4035,-99.4369)
(612.0414,-727.4103)
(845.9216,-583.9170)
(962.4343,17.5574)
(-934.1711,-761.7826)
(-864.4635,-816.5468)
(142.2293,-50.7150)
(786.6935,248.2011)
(468.3491,846.4932)
(410.7012,-75.1869)
(443.2683,903.6431)
(630.9626,779.8476)
(136.2233,621.8238)
(-820.2361,-714.1442)
(-233.0279,488.4822)
(256.5325,-569.9934)
(-593.7942,-236.3268)
(-870.0419,-789.3095)
(115.4081,923.4334)
(-5.8021,-767.9494)
(253.5009,329.3184)
(301.1838,387.2954)
(-836.9220,535.4177)
(-857.2317,798.2310)
(774.3584,556.7310)
(-267.1101,470.5904)
(281.7611,735.0749)
(724.7331,663.3260)
(647.3837,730.0574)
(201.0158,180.0251)
(768.2519,490.2610)
(-588.0531,-859.2273)
(580.9080,-125.0866)
(464.9555,679.9807)
(70.2552,777.4647)
(-121.8423,-421.4898)
(-273.6232,461.1024)
(51.4260,-167.7824)
(-979.2337,243.9776)
(651.3638,649.2288)
(-591.6972,588.2487)
(921.7248,551.2051)
(561.3700,-182.4823)
(514.2620,-201.7651)
(-73.8679,-528.5283)
(-191.4604,-8.3667)
(825.3389,-735.2092)
(-533.3799,2.3571)
(-909.4779,-57.3813)
(54.7887,-322.7205)
(-114.3976,-678.9383)
(-720.8117,-171.7194)
(614.6229,-575.5460)
(189.5793,-925.1794)
(665.5790,-784.7285)
(-339.1658,-299.8814)
(-672.9399,294.5729)
(794.6684,313.4027)
(452.2418,554.7886)
(-928.5198,-32.5592)
(978.4954,-120.5779)
(-978.2320,-227.4655)
(905.0736,-526.7794)
(255.4679,805.8710)
(-318.7633,87.0505)
(-567.5004,573.6689)
(70.6479,-75.0620)
(-185.6839,564.1278)
(549.3022,-198.4771)
(-344.6742,713.5484)
(-827.8202,931.0755)
(534.3003,781.7847)
(81.2478,-601.9455)
(-606.7177,-69.9428)
(943.4393,532.2855)
(-996.0238,-293.5435)
(76.1829,829.0085)
(238.2043,305.8942)
(903.2917,383.4945)
(302.3360,904.2376)
(-3.4990,205.6568)
(-184.0207,-811.8155)
(620.0034,388.3350)
(-929.2997,229.4072)
(957.6323,677.7081)
(214.9103,-620.9384)
(-983.7786,963.1859)
(-19.1141,-596.0171)
(901.0172,-965.2600)
(174.0977,100.0424)
(293.4921,147.4937)
(618.2294,-814.2936)
(-576.3033,804.8698)
(-290.8448,989.1811)
(2.6189,-171.5907)
(-570.1769,534.0412)
(-744.3425,-467.3624)
(545.7800,-586.6687)
(-309.5858,159.3547)
(-854.3645,280.8898)
(-433.4114,-597.5341)
(34.5353,-415.2934)
(807.6396,451.2904)
(-799.6073,-55.6914)
(640.1306,-207.5938)
(503.2521,59.8502)
(431.0643,32.1002)
(748.8025,393.7660)
(731.1092,-193.8343)
(-118.8877,50.5317)
(599.8596,166.2400)
(-489.8884,-982.7222)
(-902.7902,-991.2375)
(-673.5609,-744.8183)
(-55.3235,-258.5369)
(-707.7672,293.2462)
