(875.76,-909.89)
(231.14,-603.75)
(-73.03,672.71)
(620.15,979.01)
(529.56,-137.30)
(625.74,80.90)
(188.68,-915.40)
(-223.77,-123.04)
(-900.81,-983.05)
(630.73,408.32)
(650.28,286.24)
(159.34,-227.43)
(880.91,-934.98)
(-936.66,-437.75)
(240.27,680.03)
(484.38,702.06)
(148.60,-525.92)
(800.42,-333.51)
(802.53,348.38)
(-213.65,-667.01)
(-991.71,639.09)
(157.23,-267.84)
(-565.40,-397.58)
(-96.17,265.93)
(-75.86,99.77)
(-995.53,19.81)
(276.58,-221.74)
(-266.22,463.62)
(-39.00,-883.69)
(-448.52,21.58)
(568.28,-755.60)
(-201.15,917.75)
(879.32,-780.00)
(654.03,-713.57)
(190.42,170.69)
(870.36,-218.55)
(-169.70,-201.03)
(136.24,-569.16)
(-985.60,737.48)
(826.10,289.65)
(39.72,320.60)
(-791.08,-812.08)
(794.25,331.34)
(899.03,-453.73)
(891.00,218.03)
(357.95,159.87)
(-750.41,-76.74)
(897.46,335.39)
(105.15,-687.70)
(177.02,-967.11)
(-422.52,-695.93)
(721.51,356.87)
(713.05,212.04)
(-126.11,-800.63)
(653.48,693.12)
(-344.12,-856.40)
(823.73,-901.73)
(-598.43,369.50)
(429.67,-447.48)
(66.65,880.82)
(216.74,-949.03)
(-195.43,631.41)
(188.69,914.77)
(514.94,666.34)
(922.62,-661.22)
(466.02,738.20)
(-545.23,-343.74)
(561.33,-155.75)
(691.91,-710.33)
(509.51,956.15)
(-971.90,369.69)
(-357.55,-387.97)
(325.91,-289.70)
(120.83,-692.90)
(837.36,850.67)
(-889.56,3.18)
(-751.96,755.65)
(-515.13,-625.47)
(-141.08,-833.48)
(117.94,202.28)
(901.49,-172.95)
(-638.15,224.50)
(892.08,-392.55)
(-503.78,-295.01)
(-908.81,533.60)
(-726.16,492.39)
(-715.43,11.34)
(42.33,-312.15)
(-102.69,-38.08)
(611.82,245.28)
(-184.91,812.66)
(-403.83,618.11)
(261.63,846.48)
(95.81,-963.64)
(950.25,428.19)
(-82.70,-949.83)
(-116.18,-177.04)
(214.81,-331.01)
(-656.67,539.84)
(-291.61,-216.36)
(755.00,-564.96)
(951.53,-681.82)
(666.74,519.94)
(-981.90,657.27)
(-152.08,-238.03)
(130.57,-885.06)
(-126.16,-857.89)
(-334.47,342.21)
(-943.13,736.32)
(-242.55,958.38)
(995.57,-616.46)
(522.27,944.80)
(837.10,-580.71)
(27.91,176.11)
(-532.89,-242.73)
(-500.39,688.05)
(909.82,795.25)
(-75.59,-219.27)
(306.41,-277.67)
(36.50,932.34)
(-738.51,507.66)
(518.52,-523.93)
(967.05,-276.36)
(-608.84,-476.94)
(544.86,694.30)
(-734.91,-375.78)
(81.99,108.25)
(-81.70,-71.20)
(512.12,337.94)
(813.84,-576.40)
(-825.97,807.17)
(-590.17,256.95)
(768.27,632.14)
(-879.38,-281.75)
(-988.83,615.70)
(-710.23,67.00)
(596.85,-972.83)
(-404.13,253.98)
(-33.69,40.65)
(-169.90,738.03)
(770.30,557.54)
(860.72,482.29)
(-556.68,734.18)
(-978.74,-38.15)
(587.60,-516.96)
(-897.20,957.78)
(-255.62,266.58)
(-568.10,894.78)
(-224.63,-834.02)
(-737.96,635.50)
(-348.37,430.02)
(-853.74,-915.28)
(-774.09,520.81)
(969.69,-902.26)
(830.90,955.43)
(125.98,161.28)
(25.73,-818.08)
(213.77,-225.39)
(871.84,989.63)
(412.47,-950.68)
(-216.11,922.00)
(-278.03,-390.03)
(174.36,-231.26)
(195.96,766.83)
(988.11,861.18)
(878.32,-421.05)
(882.88,149.36)
(209.96,11.89)
(699.05,784.33)
(-549.53,909.16)
(50.18,836.24)
(-334.59,-765.55)
(699.45,-83.55)
(476.05,588.20)
(-924.85,909.92)
(-965.59,832.94)
(353.33,-220.69)
(236.94,-585.73)
(749.30,-819.72)
(-331.27,507.79)
(-351.58,-196.43)
(-741.93,-856.74)
(-295.89,699.38)
(-463.65,348.32)
(-798.07,-167.32)
(-83.03,-152.17)
(183.49,605.69)
(662.40,-740.47)
(482.48,-358.12)
(-214.40,-32.06)
(-179.48,829.80)
(77.72,185.73)
(-570.60,-701.21)
(159.75,240.34)
(747.98,-452.61)
(593.54,179.16)
(754.17,-564.74)
(-791.06,-367.27)
(118.18,-805.53)
(-698.52,89.97)
