(-83.32,-81.83)
(-892.30,999.69)
(-430.07,-161.55)
(-870.53,-318.64)
(-404.49,-449.50)
(-104.53,-237.02)
(256.67,-964.38)
(706.06,-318.29)
(119.14,-221.96)
(898.71,-32.33)
(131.87,-263.72)
(-172.01,-172.79)
(3.72,-913.32)
(-827.71,-356.06)
(20.25,361.00)
(462.75,998.83)
(-941.68,63.25)
(683.47,-871.29)
(255.06,-660.43)
(831.07,283.77)
(259.94,-608.21)
(521.05,-243.29)
(-287.98,-163.35)
(644.60,664.86)
(50.13,734.85)
(-530.58,-95.46)
(230.70,-622.90)
(250.06,816.78)
(-85.32,-169.65)
(-484.17,785.61)
(897.51,-230.11)
(508.77,-208.65)
(398.09,-162.17)
(948.10,429.09)
(-93.76,-646.77)
(822.23,-211.99)
(499.00,105.38)
(394.21,198.44)
(-929.52,312.08)
(220.30,628.06)
(-891.58,-806.42)
(-77.12,-924.74)
(-570.24,-882.36)
(-183.93,-754.82)
(100.30,-218.00)
(317.57,94.23)
(-917.34,-299.70)
(-437.03,597.29)
(567.90,247.31)
(-28.33,918.36)
(65.18,755.18)
(-411.11,-175.47)
(206.54,-541.27)
(-941.59,464.83)
(-978.21,-677.15)
(-329.53,770.68)
(577.10,842.71)
(927.91,440.78)
(373.38,-706.46)
(332.36,622.18)
(-116.87,-277.33)
(813.68,408.85)
(807.65,961.32)
(889.17,628.69)
(251.89,-546.62)
(-661.63,-708.72)
(-112.32,-772.97)
(-56.80,478.40)
(-409.63,987.79)
(-646.34,504.90)
(-822.77,-582.52)
(103.41,-701.03)
(-782.47,344.00)
(-426.23,613.62)
(973.07,-714.38)
(-265.22,494.51)
(623.43,-537.07)
(-141.17,-326.14)
(-459.04,-338.04)
(700.41,606.78)
(586.64,652.68)
(353.51,-317.22)
(-632.72,-572.16)
(-324.74,-452.41)
(-959.51,712.58)
(409.14,-264.29)
(127.69,-482.04)
(364.60,385.02)
(300.66,936.37)
(-597.35,-992.42)
(130.81,420.92)
(-542.93,199.64)
(-576.03,-710.74)
(946.50,110.76)
(932.19,32.78)
(192.57,-247.61)
(930.33,-711.27)
(-461.91,150.99)
(-415.77,-349.33)
(-650.20,679.17)
(473.13,584.23)
(572.94,448.14)
(-321.61,-954.46)
(-801.82,-909.65)
(144.15,-151.55)
(-268.13,869.86)
(144.09,730.41)
(-222.56,-250.09)
(-124.41,-107.54)
(986.26,158.09)
(817.64,329.66)
(-852.76,374.90)
(-730.45,-322.65)
(681.42,-869.46)
(-680.32,937.53)
(363.75,-779.30)
(-351.39,-86.00)
(-677.66,913.73)
(633.70,-970.82)
(891.32,-511.83)
(-739.87,234.85)
(-658.89,-709.06)
(-696.20,724.39)
(671.57,-811.62)
(-419.60,-81.23)
(491.77,201.88)
(814.79,-146.89)
(624.09,-714.76)
(352.15,-664.80)
(563.20,520.75)
(202.60,-715.32)
(-150.45,126.99)
(976.03,86.35)
(890.72,373.81)
(-579.71,159.63)
(-741.08,-48.91)
(943.40,-223.95)
(624.25,-773.26)
(810.34,-234.70)
(-955.10,847.46)
(-25.14,-167.62)
(-910.72,511.79)
(781.42,910.07)
(513.31,-530.57)
(879.49,84.37)
(-498.66,571.34)
(-190.50,205.51)
(-311.34,-513.96)
(0.93,617.42)
(-846.62,-99.45)
(-847.27,215.20)
(-609.30,151.25)
(-242.63,515.05)
(-804.44,-539.02)
(108.85,-57.16)
(-547.19,464.75)
(-72.52,-744.22)
(955.74,-739.31)
(-636.42,-642.08)
(-529.19,-764.72)
(-404.20,-977.78)
(998.83,970.75)
(-786.23,-586.72)
(-905.97,523.43)
(-900.74,-443.97)
(303.80,-141.95)
(-370.56,464.35)
(-308.46,-913.95)
(387.34,179.89)
(107.25,866.55)
(274.05,-891.77)
(989.29,-209.59)
(48.15,-10.37)
(-83.46,95.26)
(755.73,520.93)
(277.38,-650.03)
(-524.01,687.56)
(436.82,-261.67)
(366.38,400.68)
(-14.81,130.06)
(660.91,-55.86)
(-821.50,-219.47)
(-710.18,335.66)
(-489.49,136.48)
(225.65,365.74)
(-96.10,-840.56)
(-2.80,-606.48)
(-273.22,346.08)
(72.60,32.59)
(659.52,-144.66)
(697.09,-981.72)
(-425.42,197.91)
(-140.93,-389.83)
(858.11,-483.90)
(102.77,805.67)
(-548.63,-263.92)
(-357.39,-202.56)
(149.89,-528.25)
(-706.88,594.59)
(816.64,64.13)
