(-717.6451,-768.1532)
(-334.4578,31.0669)
(-162.2173,-503.8752)
(307.2058,-735.3610)
(-491.1892,-954.8599)
(-133.7312,-275.3773)
(-964.1084,972.8188)
(533.1110,-424.6116)
(-875.7490,-638.2530)
(-908.3555,-327.1483)
(391.8549,807.2548)
(986.3560,440.9989)
(232.8162,-762.3269)
(735.9978,223.5207)
(-800.1846,796.5110)
(86.1936,-343.0141)
(760.3020,545.8098)
(-77.7879,651.9228)
(615.4582,-944.0241)
(678.9330,47.2091)
(74.9122,243.0968)
(-37.5829,342.4709)
(989.1288,-175.2816)
(749.2801,758.8112)
(914.3937,446.5920)
(209.2545,-71.2307)
(818.9053,-257.7195)
(447.0485,-164.7741)
(176.7026,-845.4143)
(81.2162,-549.8142)
(-977.6962,566.9726)
(996.5296,518.3793)
(749.7013,549.9090)
(-447.0044,-747.5005)
(-310.0097,89.5194)
(-293.2354,-361.3751)
(585.9685,-308.3235)
(-881.5978,401.8044)
(-718.5205,-65.4853)
(-20.5617,-923.1673)
(-646.1416,-628.8014)
(-440.4475,516.7369)
(222.9848,-332.0436)
(-312.1165,-197.5289)
(37.2095,536.1968)
(-734.1607,-799.1174)
(-205.7925,500.1655)
(591.5248,-698.8291)
(408.3987,274.5689)
(360.5983,-424.8548)
(845.8975,-80.8824)
(-542.7107,-734.9139)
(-286.6404,-581.6666)
(987.0959,-951.7675)
(66.2030,-940.3720)
(-94.7189,-762.0334)
(-395.9992,-37.9095)
(498.6678,89.2229)
(-709.3789,-946.5667)
(372.6331,-204.8729)
(-551.1335,-468.3709)
(725.4234,-92.3459)
(542.8251,873.9021)
(-395.4808,-878.2629)
(-650.0814,956.4248)
(-108.1880,312.4486)
(353.2230,634.0411)
(414.9264,633.4404)
(-610.8482,130.0471)
(-844.5890,342.5015)
(-681.9975,-659.7761)
(969.1802,844.3188)
(774.0027,554.8955)
(-686.3747,624.5995)
(365.1773,-948.2350)
(-615.1646,-182.0460)
(608.1313,-594.2542)
(-924.6887,338.8356)
(-571.8184,-829.9330)
(968.5694,583.4862)
(-752.8724,-987.3678)
(556.0149,552.6344)
(-913.5334,321.4107)
(-957.4745,-632.4840)
(275.5922,-586.3193)
(228.1008,149.5456)
(792.6602,-517.1403)
(284.3212,38.3989)
(750.8146,396.3383)
(67.7534,161.5588)
(-119.4165,-133.7020)
(-151.5825,-828.5178)
(-833.3835,-314.9097)
(164.9742,656.9978)
(-173.0605,306.5615)
(-122.2600,92.7591)
(-935.8909,-470.4454)
(902.7182,901.0870)
(-225.0761,25.2509)
(-81.4023,-981.0244)
(754.5346,183.7885)
(562.9010,-985.8902)
(-418.1317,-933.9115)
(-373.1241,-208.2451)
(-378.4737,704.8900)
(-771.2596,690.7141)
(617.1451,-660.2379)
(985.3709,-808.5520)
(-958.7646,383.1604)
(259.6677,185.9406)
(313.0463,-652.6227)
(450.5093,533.3235)
(472.8426,-554.8601)
(922.3698,-508.9161)
(757.1409,675.1707)
(28.2924,-293.8575)
(-717.3992,-24.3200)
(792.7712,987.7077)
(990.0697,-281.0074)
(603.3074,-569.5393)
(-592.6773,-321.1221)
(702.8944,-973.0850)
(-399.6247,-940.7162)
(381.0409,-119.0694)
(-144.5902,-338.9499)
(964.2323,-707.7727)
(-659.3255,975.4036)
(550.3946,487.6843)
(-417.7950,-26.5403)
(778.1167,-104.7791)
(-303.8144,707.0525)
(145.2945,-998.5240)
(23.5194,263.8281)
(-537.8811,-464.9634)
(-154.1987,-580.9227)
(-852.7446,686.3295)
(401.7347,-832.5997)
(-651.1194,960.5801)
(4.0956,136.4467)
(-456.8284,507.4451)
(99.3891,-594.9278)
(-827.3669,-997.6576)
(909.5861,-571.9670)
(-779.2483,839.9132)
(-312.7958,821.2127)
(-774.6477,783.6454)
(-976.0936,-297.2592)
(-304.4142,-357.3341)
(-935.4472,-660.0716)
(171.0897,140.8138)
(-722.8092,-587.8217)
(-836.0721,147.2037)
(73.6724,-29.0274)
(-524.5427,154.6385)
(-81.5987,-74.0580)
(-546.8350,606.8986)
(-294.8923,746.4659)
(-298.4712,415.9648)
(588.2310,590.7776)
(543.0937,352.6120)
(-326.4714,514.9090)
(118.5758,481.2541)
(635.0804,140.7105)
(-375.3998,160.8280)
(-382.5424,-8.8326)
(-803.6650,-361.3550)
(-856.9050,394.1564)
(107.9122,329.0068)
(968.8527,612.2773)
(326.6724,477.0265)
(-589.6480,-40.8237)
(-680.9586,-817.3370)
(-299.0351,-728.5704)
(-96.3120,809.2336)
(-418.6863,-60.6683)
(682.7284,63.8653)
(697.3287,170.3326)
(-903.8048,243.1729)
(844.5195,572.2862)
(-586.0294,615.7002)
(659.2717,-264.2725)
(-248.9555,881.2468)
(-305.0656,-706.8120)
(-318.4823,502.3848)
(327.5837,188.2516)
(122.9478,-155.9347)
(542.7544,-257.2162)
(-73.1099,-200.8525)
(89.2958,-8.5503)
(722.1314,768.2332)
(897.6529,-29.2294)
(-389.7663,608.7316)
(-50.7149,448.2907)
(-315.7376,424.4007)
(811.8856,-80.8890)
(50.8255,-671.3845)
(396.8405,-616.0255)
(-345.8866,-597.5407)
(-513.3591,-881.7575)
(123.9034,-579.6713)
