(27.76,31.45)
(824.21,-407.37)
(993.57,-24.15)
(195.48,-729.03)
(-107.84,384.49)
(-672.69,125.25)
(-463.29,-624.84)
(760.34,-375.99)
(-854.58,-984.32)
(352.45,-913.51)
(183.76,429.87)
(-389.41,-83.98)
(-353.04,631.70)
(-920.22,-462.96)
(663.29,-18.81)
(480.54,-290.75)
(241.36,-373.55)
(-141.38,423.13)
(480.21,-345.74)
(948.87,-917.89)
(175.56,-656.12)
(96.10,75.98)
(-632.72,-711.29)
(-11.06,-312.20)
(622.98,-939.93)
(-576.96,-791.67)
(-207.25,576.09)
(-512.44,371.75)
(-664.74,-645.38)
(-851.98,-599.47)
(238.04,568.71)
(-734.40,-177.00)
(738.09,-668.53)
(-494.59,584.45)
(594.37,-612.57)
(-279.08,407.00)
(-43.06,556.47)
(788.33,451.87)
(290.35,574.14)
(374.79,837.80)
(-825.54,265.96)
(-600.20,-45.90)
(377.81,293.70)
(287.07,-128.57)
(-658.24,21.64)
(33.11,-89.02)
(813.36,-713.74)
(352.39,-588.48)
(641.11,-323.37)
(700.15,-782.25)
(-507.72,-563.41)
(-102.09,-404.77)
(474.27,-577.68)
(-954.08,-785.43)
(284.53,561.45)
(-358.80,967.83)
(-429.57,-53.70)
(-360.89,86.29)
(879.78,-98.78)
(-535.11,-410.09)
(930.54,134.86)
(-669.01,310.22)
(-949.28,400.75)
(-634.74,873.76)
(292.66,631.56)
(-917.89,-891.51)
(-857.58,741.37)
(771.87,-393.43)
(-444.76,-301.86)
(961.56,-689.54)
(-987.04,-453.19)
(-45.33,700.01)
(208.13,-267.54)
(31.82,684.25)
(-53.83,-544.07)
(-446.04,-874.36)
(-230.60,-975.81)
(-339.72,-223.70)
(450.34,225.10)
(-632.29,-95.28)
(-776.61,645.29)
(89.94,617.57)
(-4.47,-281.67)
(-173.11,315.94)
(73.51,-88.03)
(-745.69,191.88)
(347.60,-59.30)
(549.54,844.92)
(9.60,-848.99)
(-831.88,-940.51)
(508.16,509.13)
(491.12,-410.19)
(-189.10,-24.55)
(387.91,-610.34)
(345.87,-637.77)
(-293.72,378.04)
(-621.88,-113.37)
(146.93,-953.06)
(-840.54,-7.22)
(-437.80,442.53)
(735.13,670.32)
(-910.08,-303.86)
(927.81,799.72)
(460.39,135.08)
(489.65,-926.60)
(970.65,804.77)
(144.16,-247.80)
(-639.68,141.22)
(786.13,-863.02)
(-971.08,-185.50)
(-112.01,922.64)
(-566.64,826.86)
(438.74,646.22)
(473.55,-643.15)
(910.33,-849.39)
(-529.29,174.32)
(-875.00,-882.63)
(811.91,-222.77)
(-60.44,-239.78)
(311.34,-209.15)
(-17.88,-51.54)
(29.06,806.43)
(876.84,-623.81)
(603.65,-182.54)
(-220.67,-854.60)
(880.05,990.86)
(-864.31,375.59)
(-31.12,777.77)
(-904.79,-146.55)
(487.61,800.26)
(601.98,-360.11)
(-24.22,-837.43)
(624.50,-570.18)
(-749.24,516.11)
(794.58,-747.82)
(-391.35,-126.98)
(-414.58,-72.92)
(475.04,753.77)
(949.79,441.38)
(-932.72,843.36)
(-41.32,156.94)
(-667.39,229.93)
(-532.78,-255.12)
(368.17,812.83)
(924.44,-291.59)
(-26.30,-592.67)
(-105.84,-196.98)
(-813.44,746.14)
(-412.36,177.31)
(293.25,85.51)
(593.93,-451.59)
(-16.15,852.12)
(66.77,-324.89)
(513.70,-92.30)
(-494.37,261.49)
(871.93,834.86)
(494.14,-793.32)
(-503.69,954.69)
(65.58,783.41)
(-190.27,427.10)
(-501.67,-582.67)
(648.73,288.39)
(581.80,-316.33)
(-759.76,877.92)
(564.10,-446.65)
(604.31,301.09)
(930.18,309.01)
(604.27,-301.67)
(-309.54,-444.21)
(-915.26,756.31)
(640.42,638.72)
(-186.60,-735.46)
(226.66,-272.85)
(961.23,994.26)
(-478.69,471.25)
(-167.82,-207.91)
(496.36,189.95)
(933.84,70.84)
(-888.51,543.61)
(-143.97,-46.79)
(-413.19,370.00)
(594.44,582.24)
(-695.78,-445.94)
(-596.89,25.08)
(-539.75,298.88)
(-395.21,-637.12)
(-84.58,-53.27)
(-354.71,415.27)
(985.67,576.20)
(714.62,494.70)
(-462.98,810.85)
(-411.97,-551.83)
(-307.22,-975.03)
(-632.31,-513.23)
(-597.73,-971.46)
(-241.42,-522.04)
(131.10,656.80)
(-854.81,764.91)
(-267.25,-41.04)
(371.39,-950.25)
