(-322.2485,141.1933)
(522.0964,32.9065)
(448.5294,-997.4297)
(-86.9499,-90.6976)
(-842.1382,719.4212)
(-581.6004,664.5964)
(-416.5317,863.8377)
(-844.2506,-125.3717)
(-627.8051,-962.7743)
(916.2997,935.4503)
(528.9205,-216.1566)
(-100.5121,-645.4024)
(-586.0675,863.6238)
(-995.3231,133.9821)
(-374.7687,247.7967)
(-802.3552,-194.3784)
(915.6837,-234.1111)
(449.7169,-874.2435)
(429.3604,-3.6323)
(857.8651,-843.6592)
(-198.4178,98.2346)
(-111.7178,-374.9596)
(776.6383,-332.7221)
(203.0563,-593.5833)
(253.9461,6.3075)
(988.4686,-694.4500)
(-587.5312,322.5540)
(-613.2051,735.1423)
(-325.3141,380.2094)
(187.7812,-345.4535)
(951.9857,608.3518)
(-935.8923,938.0783)
(222.2582,-324.5730)
(-90.6700,-67.7315)
(415.1055,-854.8841)
(317.2843,86.8886)
(-228.1522,-816.0391)
(780.2498,-340.7016)
(854.2315,106.8331)
(-304.3113,-857.7409)
(539.0101,296.9197)
(525.8776,70.0251)
(-603.8439,729.5440)
(-712.2967,198.4189)
(-728.6711,-518.0977)
(-540.1611,-842.8748)
(-517.6587,65.6336)
(563.6517,408.3564)
(327.4649,-799.9700)
(-15.8822,-441.2649)
(-345.1743,302.1881)
(424.0031,816.7806)
(-459.5927,73.7128)
(58.2012,-605.7063)
(376.6805,26.9202)
(361.7776,-826.9263)
(868.7125,944.2437)
(-115.9006,-507.3402)
(892.5011,-747.4249)
(-655.4891,460.4901)
(90.2706,553.4128)
(-841.0267,630.7053)
(-667.2645,108.0049)
(218.3841,-109.8111)
(117.2787,-374.8088)
(-11.0172,933.6885)
(-192.6365,-248.8430)
(-491.7875,-308.8034)
(665.3521,679.7462)
(730.1373,904.0622)
(214.9313,327.4645)
(581.7796,196.5665)
(-103.4384,-256.7525)
(263.2493,129.6706)
(-659.6966,-488.9517)
(-161.0218,449.5245)
(-863.3645,255.9716)
(-512.8854,-822.1626)
(938.3311,-995.4240)
(-812.9263,209.0367)
(-496.7788,-936.0095)
(851.4810,-776.9967)
(-861.0294,-85.7774)
(511.5156,82.9914)
(-617.9456,-958.7519)
(89.5029,-815.7293)
(-654.6486,792.0572)
(634.7837,-915.2132)
(-442.7935,-758.1114)
(342.1222,-691.4295)
(216.4052,-660.2986)
(881.3256,-105.9563)
(-601.5703,-630.8922)
(-188.6564,639.0653)
(-530.5270,147.4397)
(-644.6542,-522.5477)
(840.5814,-385.4833)
(-424.5213,873.6382)
(-51.6329,-629.1102)
(-634.1435,949.7751)
(117.2658,-507.2825)
(-128.1247,-207.5525)
(294.4327,576.4235)
(959.8323,-684.1540)
(247.7959,335.6788)
(-249.5888,497.3056)
(597.7214,861.0812)
(-969.1164,556.4692)
(-373.0100,-545.0759)
(357.6579,-752.4098)
(748.4274,-721.0325)
(913.0390,527.4892)
(-276.5764,92.5772)
(-777.5880,-786.7416)
(-558.2108,450.3928)
(-68.5124,-250.2276)
(-364.3152,13.0813)
(-848.7132,-716.0183)
(797.9581,41.3001)
(809.3550,761.8488)
(112.6908,-287.4629)
(-182.7206,805.4910)
(-989.0075,-995.8534)
(-434.7606,-166.8298)
(-772.2111,-292.9156)
(766.3262,363.0423)
(879.5892,197.8429)
(-566.6129,631.9379)
(-914.5215,740.3293)
(-117.7780,850.2580)
(265.6745,-169.6676)
(-660.3553,-82.1781)
(-446.4474,-428.9505)
(-559.2549,641.8593)
(305.8289,-169.1711)
(525.0728,-193.9760)
(424.0636,701.7049)
(-893.1646,-718.2049)
(279.5886,815.9601)
(85.0148,573.8972)
(280.6533,655.2901)
(-257.6998,-183.9771)
(-387.7019,434.3048)
(358.9722,944.9887)
(-919.4382,-305.7433)
(158.9632,416.1759)
(30.1879,261.1404)
(-625.7037,-855.6067)
(301.7013,-639.6102)
(788.1255,734.8044)
(-139.4341,109.6286)
(380.8303,167.4792)
(-703.7493,-828.2987)
(-138.4426,-382.6477)
(515.1571,778.7772)
(-158.5833,627.2069)
(522.6039,103.7717)
(-307.9511,120.0412)
(-5.9816,383.9054)
(-659.9460,-659.3062)
(464.3664,-892.6681)
(-130.9487,-890.8457)
(835.4663,186.9848)
(147.5812,324.7264)
(-374.5368,-822.0543)
(-391.9795,751.1260)
(303.3946,716.7828)
(-967.1183,-359.0848)
(921.5644,-959.9729)
(522.3640,-548.5290)
(598.9801,700.6902)
(160.3496,880.5845)
(-279.6210,127.7662)
(721.9308,67.0268)
(-416.6819,-540.9964)
(-798.0295,-254.7647)
(-770.2739,-930.5878)
(843.9165,-695.8798)
(-798.7692,-121.3619)
(-540.6142,-927.4665)
(-793.9676,-524.8031)
(-240.6305,506.0006)
(-221.8227,-575.3280)
(-537.2223,-727.3155)
(176.9993,456.6141)
(264.2941,-690.8139)
(-848.0338,-736.1361)
(-318.5169,870.7063)
(946.4308,906.8137)
(517.8084,-271.8688)
(794.6982,-843.5629)
(768.5560,-422.8768)
(759.3496,-279.3555)
(381.3333,-772.8164)
(-594.9364,926.5134)
(119.7350,-652.6374)
(-340.1133,-234.9103)
(-284.6282,-98.3718)
(-517.3621,789.6057)
(579.2919,450.9363)
