(112.93,228.55)
(92.10,-631.55)
(-33.95,501.01)
(642.42,422.64)
(-490.49,-987.97)
(728.29,292.75)
(-182.69,-157.82)
(929.76,-803.72)
(-936.77,539.84)
(-938.82,-388.24)
(693.00,970.69)
(-159.08,929.29)
(-423.92,300.44)
(-618.05,134.36)
(-689.64,-7.78)
(375.73,-507.71)
(635.07,-600.96)
(704.46,844.72)
(84.58,457.69)
(833.17,-498.02)
(-52.39,-727.59)
(8.53,511.66)
(-581.69,-697.98)
(687.14,-12.87)
(201.54,-877.43)
(109.95,932.71)
(-369.43,793.30)
(315.04,26.83)
(-198.90,-181.10)
(-413.08,255.97)
(-129.13,477.80)
(503.25,969.76)
(743.01,-708.82)
(-654.81,794.69)
(719.55,247.38)
(758.78,-363.93)
(-930.90,-961.85)
(478.93,-887.19)
(151.62,-664.32)
(-7.30,-801.72)
(-268.90,-88.56)
(664.20,521.88)
(-472.40,453.31)
(-579.37,626.68)
(-323.91,-247.84)
(320.84,326.89)
(611.97,193.91)
(-546.07,-934.67)
(-81.18,-497.47)
(284.12,-165.48)
(522.80,-284.55)
(791.72,498.34)
(59.62,-689.54)
(-457.65,414.46)
(-16.70,8.78)
(973.00,-528.98)
(-718.59,314.82)
(597.17,-506.61)
(290.50,-570.23)
(-669.83,540.65)
(157.60,616.29)
(473.28,972.00)
(580.62,170.07)
(-338.63,0.61)
(-169.96,337.45)
(123.71,-369.80)
(-528.87,93.76)
(-378.88,880.57)
(-55.70,361.87)
(413.74,112.36)
(732.68,993.79)
(-949.98,-14.24)
(-295.07,-114.88)
(783.92,-255.41)
(305.09,492.95)
(177.09,335.85)
(-110.80,-210.21)
(-756.58,68.10)
(320.65,-744.06)
(154.90,-698.23)
(-554.16,-571.44)
(-402.42,880.61)
(-618.72,-55.42)
(105.47,-208.19)
(308.88,-107.41)
(882.10,-797.72)
(-457.46,-74.24)
(-133.78,-311.36)
(239.95,-124.51)
(-633.42,447.31)
(-667.27,263.86)
(-45.91,-320.88)
(-922.70,194.06)
(-870.22,-849.47)
(-485.19,-927.67)
(-849.86,632.96)
(150.22,-574.34)
(293.40,-310.86)
(-750.05,89.66)
(-720.87,279.90)
(786.13,-783.36)
(445.82,432.69)
(-345.11,138.36)
(797.19,196.34)
(845.12,578.02)
(-7.69,693.97)
(982.07,-848.16)
(641.65,-609.28)
(-526.81,-261.63)
(186.48,950.87)
(-479.02,-815.11)
(-217.85,644.52)
(444.51,457.13)
(740.28,-721.18)
(838.24,602.79)
(-926.42,933.97)
(573.19,-485.89)
(830.74,-380.52)
(796.02,865.24)
(299.70,0.39)
(201.60,327.17)
(-316.09,161.70)
(-413.12,510.05)
(527.28,323.18)
(992.69,-232.37)
(-986.50,800.03)
(-73.89,-528.63)
(271.71,540.53)
(295.79,-507.37)
(72.60,-828.88)
(413.23,-728.13)
(-417.43,525.86)
(29.12,658.05)
(-618.22,-944.52)
(-145.78,987.11)
(106.55,140.85)
(-178.37,102.23)
(-348.96,-393.25)
(-654.53,-120.99)
(240.50,553.02)
(-820.49,924.01)
(315.86,301.38)
(553.54,671.05)
(-806.02,717.38)
(-178.61,965.63)
(240.07,341.18)
(-340.71,-644.90)
(562.07,953.60)
(-235.19,-230.80)
(-905.40,-189.09)
(-154.55,688.64)
(540.87,32.42)
(-169.01,-828.97)
(721.61,328.48)
(-508.76,-823.98)
(-57.90,34.13)
(-516.58,-325.08)
(-573.96,-306.85)
(431.04,76.63)
(750.45,809.98)
(-796.14,-476.54)
(485.52,654.90)
(750.04,357.36)
(222.16,-174.51)
(-71.03,649.56)
(-13.70,-576.10)
(486.18,375.59)
(-126.64,-392.70)
(773.81,-245.43)
(-435.50,-243.80)
(-674.30,439.98)
(364.23,-780.77)
(-18.54,155.11)
(464.14,-553.03)
(672.91,252.28)
(339.40,159.31)
(-745.34,-889.51)
(-793.19,-156.94)
(-86.27,-1.94)
(333.05,312.41)
(-229.82,369.08)
(-504.42,-567.77)
(-239.19,-26.28)
(-629.05,-334.23)
(391.96,-77.02)
(-7.88,723.87)
(842.19,-678.76)
(150.67,306.87)
(227.83,-277.94)
(219.24,-816.34)
(-171.88,242.62)
(-85.52,-351.09)
(-632.00,975.00)
(-964.59,-671.92)
(81.91,455.18)
(523.32,403.80)
(-1.55,413.26)
(934.72,-873.92)
(-600.67,-191.75)
(820.96,197.92)
