(143.6831,-64.9722)
(156.1442,-131.3025)
(-908.9075,326.7233)
(98.7206,-164.6803)
(-936.6900,994.1010)
(-828.0675,-376.5237)
(-555.6946,759.8797)
(450.0768,31.2029)
(-868.0914,-114.8156)
(739.8082,-885.4193)
(644.3436,-956.3490)
(-299.9542,730.5007)
(443.5029,-779.9368)
(591.1918,412.5589)
(-105.2616,992.6786)
(-967.2670,976.3197)
(-506.2992,785.2122)
(-537.8590,699.4348)
(-370.6040,-23.4853)
(404.3489,-962.8726)
(910.7674,-829.8069)
(790.2513,534.1794)
(836.6755,693.8584)
(10.3034,189.4549)
(-938.6661,-118.5779)
(464.5447,176.8528)
(81.7376,572.9720)
(111.6722,-73.8015)
(361.0774,-224.0965)
(-216.5633,780.1742)
(-573.4791,39.9128)
(31.3437,163.4221)
(-322.7154,-137.4323)
(782.9171,-299.9761)
(275.5113,-311.6046)
(-855.3979,677.1761)
(-677.6063,-126.8008)
(901.8370,276.7127)
(-366.8127,80.2264)
(339.1559,424.8609)
(939.6123,-793.7227)
(221.2334,698.6530)
(440.0930,-540.4832)
(68.9265,197.2634)
(60.3802,-139.9457)
(-493.4679,107.2846)
(591.2156,-402.4650)
(639.7033,-30.0966)
(44.2603,-33.5162)
(586.5286,-17.4695)
(-710.0670,-360.2366)
(122.3001,297.4359)
(-275.4210,259.8574)
(-857.4756,651.6083)
(418.8460,-276.3532)
(343.9887,-842.5011)
(-293.4729,-795.7915)
(-262.4842,482.6317)
(836.3342,-912.8026)
(-888.7518,-239.6590)
(-443.7895,873.9857)
(-216.1206,-393.5915)
(-371.2906,-370.5135)
(-402.1089,-347.3078)
(701.5115,-979.0861)
(996.8309,761.7655)
(-795.4801,-844.8813)
(666.0866,-888.6444)
(982.2492,-609.2074)
(452.9151,359.4473)
(-20.5836,673.0454)
(-933.1634,-512.5445)
(42.3486,986.9916)
(-911.8905,381.1268)
(159.4844,-70.1595)
(-659.6369,-185.5060)
(-10.8005,829.0157)
(-799.2559,984.8618)
(-231.1770,-258.4932)
(625.7403,-86.0095)
(-364.6930,-503.2594)
(673.0512,-821.4857)
(-854.0375,140.9906)
(-921.5915,159.6736)
(-612.0877,-549.4258)
(-495.4147,716.2815)
(-882.8439,120.6063)
(-166.2731,723.3375)
(-673.4889,850.7131)
(-88.5733,-807.8601)
(-163.2570,-86.9892)
(-736.8092,-812.8322)
(-939.8037,290.3051)
(104.8376,178.7864)
(159.0373,-262.0534)
(935.4657,-872.0073)
(-176.2125,687.1100)
(-884.0819,-308.9527)
(-405.7497,-644.3807)
(-495.4539,-980.3531)
(-980.6896,-329.0866)
(938.4603,930.6591)
(-173.7352,179.2912)
(889.3172,529.4439)
(424.7902,-691.7220)
(-604.1319,-836.5282)
(377.7129,-327.1537)
(180.2870,-326.6994)
(908.0189,764.8716)
(953.6291,-772.6738)
(555.9009,-582.4213)
(-706.2165,365.0176)
(-255.8126,-792.2166)
(-312.3606,-971.7928)
(319.4397,-909.8068)
(-414.5474,491.4235)
(15.8827,467.0938)
(-564.8217,-111.1952)
(-985.4707,109.5145)
(-312.3035,-449.7015)
(-977.9227,-222.7350)
(75.2360,-421.3046)
(719.9344,714.8089)
(-944.0306,-517.4522)
(923.4574,-920.2614)
(-377.7216,703.2871)
(581.0242,-405.1174)
(-596.9012,639.5596)
(-52.5798,-86.3109)
(126.4642,973.5761)
(-817.8537,355.3113)
(19.4694,-856.5410)
(332.1099,783.6980)
(227.0014,-982.9886)
(884.7590,-754.4601)
(596.0092,-657.6293)
(479.2328,251.8603)
(214.1860,-743.0985)
(-211.6577,-391.4546)
(-947.6296,317.2608)
(233.8725,-363.0339)
(-323.6573,-579.9820)
(-92.1147,-724.7315)
(-854.0517,235.0310)
(135.1688,7.4759)
(-78.9511,654.2782)
(-564.5054,805.3814)
(673.2099,758.0812)
(660.9051,673.5918)
(748.9795,444.0594)
(-669.8793,-169.5883)
(-384.5735,-647.6716)
(-545.1225,155.8407)
(-994.8353,-535.9556)
(833.5394,736.1530)
(822.0723,346.9160)
(343.9895,377.4685)
(-190.4519,-381.9988)
(335.2953,-848.2749)
(37.2427,-722.2078)
(997.3016,460.2486)
(159.0804,929.7903)
(280.2229,-839.4719)
(88.5458,754.5889)
(555.4497,893.9298)
(731.5825,-939.1753)
(-98.1777,-943.4197)
(27.7604,-8.5630)
(818.7951,372.8865)
(-951.7855,837.8068)
(644.9882,-932.7088)
(623.0318,-858.8627)
(-12.5975,-763.5807)
(-797.9751,-646.7804)
(871.9098,-776.9913)
(580.9507,396.4392)
(-889.0124,941.1283)
(54.3299,-94.6966)
(192.3736,-276.9636)
(-631.5650,-751.5730)
(105.4417,199.2964)
(602.2542,488.1492)
(853.8476,157.4649)
(-458.7533,-431.7694)
(300.8810,803.4859)
(-411.1443,-787.5971)
(707.5338,832.6185)
(-741.5922,-28.2716)
(305.6416,-617.1747)
(-14.1618,798.1779)
(951.4474,-73.1818)
(-205.4469,737.0585)
(199.9969,57.2549)
(325.1636,-518.6119)
(951.7731,-491.6526)
(-377.4783,500.5808)
(189.1744,-217.8976)
(335.2000,949.7989)
(556.4966,-47.1563)
(-569.6865,-166.1970)
